A_1,A_2,A_3,A_4,A_5,A_6,A_7
2.17,4.4663,4.5907,4.6318,4.5425,3.9052,B
2.17,4.5227,4.5989,4.6403,4.5769,3.9325,B
2.1265,4.5544,4.6075,4.6284,4.6228,4.0015,B
2.0974,4.5346,4.582,4.7039,4.6735,4.0406,B
2.018,4.617,4.5225,4.7161,4.7618,4.0261,B
1.9959,4.6503,4.4443,4.757,4.7744,4.0091,B
2.063,4.7081,4.324,4.7741,4.9378,4.0147,B
2.0865,4.7127,4.3958,4.9465,4.956,4.0388,B
2.0822,4.7532,4.3633,4.964,4.991,4.0486,B
2.1046,4.7565,4.372,5.0031,4.9933,4.0587,B
2.1113,4.7687,4.3772,5.0262,4.9929,4.0507,B
2.1181,4.7669,4.3333,5.0585,5.0093,4.0478,B
2.078,4.7353,4.3106,5.0054,5.0732,4.0521,B
1.9872,4.702,4.2581,4.9831,5.0828,4.0371,B
1.9971,4.7117,4.1726,4.9919,5.0782,4.0429,B
2.0211,4.6753,4.2017,4.9356,5.0717,4.0059,B
2.0199,4.6189,4.2653,4.9096,5.0882,3.9527,B
1.9221,4.615,4.3112,4.8679,5.0951,3.955,B
1.9433,4.619,4.3297,4.8295,5.1151,3.9382,B
1.9219,4.5799,4.3327,4.7478,5.1359,3.9146,B
1.9069,4.5434,4.3325,4.7286,5.1275,3.856,B
1.9154,4.5627,4.354,4.7133,5.1137,3.787,B
1.9223,4.5519,4.3979,4.7033,5.1171,3.7081,B
1.9362,4.4387,4.3985,4.6729,5.1118,3.7005,B
1.9577,4.3832,4.4071,4.6711,5.0907,3.6328,B
1.9371,4.3521,4.4209,4.6598,5.0845,3.6238,B
1.9035,4.3591,4.4249,4.6521,5.0816,3.5983,B
1.9553,4.34,4.4909,4.6272,5.1096,3.6159,B
1.9382,4.3324,4.4579,4.602,5.0551,3.5384,B
1.9294,4.313,4.4665,4.6226,4.9959,3.5725,B
1.9333,4.3096,4.4592,4.5877,4.9614,3.5553,B
1.9723,4.298,4.4303,4.586,4.9352,3.4248,B
1.9663,4.2922,4.4118,4.6095,4.954,3.3931,B
1.9633,4.2292,4.3964,4.6119,4.959,3.3708,B
2.073,4.1796,4.4083,4.6129,4.9567,3.2279,B
2.1366,4.1594,4.4169,4.5125,4.9256,3.1463,B
2.1496,4.0081,4.4199,4.5,4.8408,3.12,B
2.1658,3.9449,4.4237,4.4378,4.813,3.1302,B
2.1085,3.7917,4.4073,4.4037,4.6239,3.1245,B
2.0877,3.7064,4.2916,4.0972,4.6036,3.0601,B
2.0959,3.5075,4.2665,4.0366,4.5584,3.1275,B
2.0935,3.5323,4.1785,3.9424,4.5734,3.148,B
2.1015,3.7741,4.1146,3.8875,4.5033,3.3927,B
2.0976,3.9207,4.1229,3.7539,4.4871,3.4974,B
2.0776,3.9569,4.1735,3.6801,4.3564,3.5505,B
2.1068,3.9637,4.2126,3.7149,4.3216,3.5866,B
2.1243,4.0416,4.1799,3.6603,4.2912,3.5856,B
2.1248,4.1144,4.0982,3.6907,4.3011,3.5796,B
2.1299,4.1507,4.0194,3.7532,4.2689,3.6153,B
2.1131,4.154,3.9543,3.83,4.1953,3.6119,B
2.0624,4.1856,3.9516,3.9427,4.1914,3.6896,B
2.0651,4.1822,3.9806,3.9757,4.1482,3.7853,B
2.059,4.1844,4.0195,3.9982,4.1568,3.7873,B
2.0609,4.1607,3.9973,3.9833,4.1438,3.8003,B
2.0563,4.1409,4.0136,4.0378,4.1104,3.7955,B
2.0635,4.1186,4.0476,4.0417,4.1187,3.8093,B
2.0344,4.1258,4.1155,4.0712,4.0884,3.8134,B
2.0332,4.1342,4.2629,4.0538,4.1907,3.8228,B
2.0327,4.1458,4.3054,4.0687,4.2342,3.8363,B
1.9971,4.1751,4.2843,4.1476,4.1347,3.8495,B
1.9962,4.1886,4.3427,4.2236,4.1425,3.8796,B
2.0349,4.1798,4.4416,4.2396,4.0861,3.8854,B
2.0533,4.2009,4.4561,4.2477,4.107,3.8997,B
2.0391,4.2223,4.4758,4.3026,4.1332,3.9082,B
2.0699,4.2417,4.5048,4.3115,4.239,3.9164,B
2.0504,4.2749,4.5446,4.3667,4.2636,3.9407,B
1.9123,4.3591,4.591,4.3806,4.3193,3.9757,B
1.8439,4.379,4.7342,4.4442,4.4595,3.9701,B
1.8599,4.4341,4.8401,4.5212,4.5962,3.9829,B
1.8848,4.4339,4.8771,4.5506,4.7662,3.9773,B
1.8954,4.4682,4.9508,4.6148,4.8744,3.9924,B
1.8991,4.5024,4.9894,4.6643,4.8965,4.0218,B
1.9081,4.5286,5.0339,4.6649,4.9652,3.9969,B
1.939,4.5373,5.0421,4.6614,4.9556,4.0105,B
1.9298,4.516,5.0872,4.7149,5.0879,3.9615,B
1.9434,4.4547,5.0972,4.7535,5.1831,3.9649,B
1.949,4.4679,5.0812,4.8253,5.1816,3.9455,B
1.9582,4.499,5.0829,4.8804,5.1926,3.9485,B
1.9328,4.4712,5.0875,4.8686,5.2038,3.9636,B
1.9257,4.4383,5.0938,4.8591,5.2219,3.9669,B
1.9007,4.3914,5.1267,4.8726,5.2194,3.9524,B
1.8937,4.4016,5.1335,4.8489,5.2438,3.9469,B
1.9191,4.3592,5.1361,4.8075,5.256,3.8642,B
1.9206,4.3862,5.1371,4.8326,5.2532,3.7763,B
1.9862,4.3861,5.1433,4.8328,5.2516,3.7745,B
1.9978,4.4805,5.1425,4.8436,5.2448,3.7824,B
1.9761,4.5305,5.1223,4.8226,5.2501,3.8356,B
1.9468,4.5602,5.1177,4.8251,5.2965,3.8411,B
1.9275,4.561,5.0938,4.8254,5.3184,3.9171,B
1.9926,4.5775,5.0269,4.8508,5.3287,3.9049,B
2.02,4.588,4.9974,4.8526,5.3252,3.9204,B
2.0204,4.5717,4.9685,4.8276,5.3273,3.9606,B
2.0089,4.5615,4.9318,4.7861,5.3465,3.9256,B
2.0078,4.5615,4.859,4.7624,5.3708,3.8998,B
1.9977,4.5845,4.8398,4.7668,5.3641,3.9101,B
2.0012,4.5956,4.8265,4.7302,5.3595,3.9288,B
2.0214,4.5628,4.8089,4.7076,5.3227,3.9824,B
2.05,4.5339,4.786,4.6582,5.289,3.9557,B
2.0546,4.4789,4.7483,4.6887,5.2616,3.923,B
2.0371,4.4622,4.6062,4.6706,5.1965,3.9279,B
2.0268,4.472,4.5014,4.6094,5.1259,3.9339,B
2.0304,4.5379,4.4675,4.5792,5.0366,3.9354,B
2.0371,4.5467,4.4136,4.5094,4.9608,3.9681,B
2.0383,4.5247,4.3833,4.4429,4.9629,3.9737,B
2.0495,4.5241,4.3618,4.462,4.9014,3.9594,B
2.0383,4.5425,4.4149,4.4651,4.8978,3.9148,B
2.0627,4.4481,4.3504,4.4628,4.7468,3.8482,B
2.0554,4.5131,4.3425,4.5559,4.6083,3.7958,B
2.0806,4.5571,4.3458,4.4875,4.6333,3.8131,B
2.1493,4.5532,4.3439,4.3678,4.62,3.8055,B
2.1582,4.528,4.356,4.3803,4.6299,3.7934,B
2.155,4.5127,4.3407,4.3944,4.6014,3.8172,B
2.1908,4.5176,4.2568,4.3578,4.606,3.7956,B
2.2024,4.5153,4.3023,4.3807,4.561,3.7908,B
2.1741,4.55,4.3421,4.3881,4.502,3.7886,B
2.1713,4.5271,4.3386,4.3327,4.5061,3.8254,B
2.1468,4.5076,4.2998,4.3448,4.5219,3.837,B
2.1303,4.4168,4.3039,4.3187,4.5235,3.8392,B
2.138,4.3838,4.2965,4.3161,4.5402,3.8088,B
2.1281,4.3562,4.2703,4.3194,4.4488,3.7891,B
2.1332,4.3627,4.2592,4.3328,4.4358,3.6984,B
2.1203,4.335,4.2729,4.3114,4.3357,3.697,B
2.1546,4.3015,4.2683,4.3532,4.3019,3.6626,B
2.1644,4.3057,4.2918,4.381,4.3491,3.5711,B
2.1618,4.3099,4.3057,4.3683,4.3217,3.5708,B
2.2083,4.3107,4.2811,4.3653,4.2508,3.5674,B
2.2209,4.2579,4.2585,4.3565,4.2444,3.5413,B
2.2015,4.2101,4.2592,4.4444,4.2618,3.514,B
2.1555,4.2105,4.2952,4.4948,4.2513,3.4708,B
2.1628,4.229,4.2822,4.6699,4.2563,3.4846,B
2.1978,4.2259,4.2739,4.6282,4.2146,3.5629,B
2.2462,4.2209,4.2736,4.636,4.2465,3.6453,B
2.2496,4.1665,4.2357,4.6753,4.2704,3.6293,B
2.2047,4.1029,4.2044,4.7166,4.2885,3.6089,B
2.1951,4.0435,4.1616,4.7599,4.2568,3.5255,B
2.2038,4.0318,4.1192,4.7552,4.2718,3.451,B
2.2209,3.9923,4.0707,4.7754,4.2757,3.4891,B
2.231,3.8983,4.0451,4.7847,4.3089,3.535,B
2.2307,3.9282,4.0936,4.7945,4.3131,3.5104,B
2.2583,3.8134,4.0958,4.672,4.3051,3.5209,B
2.2515,3.6427,4.0849,4.722,4.2838,3.4765,B
2.1741,3.6652,4.0804,4.7732,4.2924,3.4931,B
2.1983,3.6514,4.0629,4.7598,4.2681,3.5036,B
2.19,3.7144,4.0616,4.7869,4.2511,3.4634,B
2.1868,3.7154,4.0875,4.812,4.24,3.4638,B
2.1823,3.6881,4.0126,4.7899,4.2394,3.4591,B
2.1866,3.7005,3.9234,4.79,4.2419,3.4505,B
2.181,3.7379,3.9305,4.7903,4.2438,3.3947,B
2.146,3.8946,3.9698,4.7688,4.2272,3.439,B
2.1493,3.9666,3.9745,4.7868,4.2088,3.4301,B
2.1387,4.0135,3.986,4.7851,4.2083,3.4346,B
2.1393,4.1039,4.056,4.7778,4.2217,3.438,B
2.1579,4.1971,4.1493,4.7628,4.1884,3.4993,B
2.1199,4.2069,4.1475,4.7654,4.2405,3.544,B
2.0572,4.2058,4.2254,4.7277,4.2435,3.5394,B
2.0343,4.1981,4.2827,4.7018,4.1805,3.5562,B
2.0315,4.1921,4.2722,4.7072,4.2156,3.5778,B
1.9383,4.2165,4.2939,4.7123,4.2436,3.615,B
1.9066,4.2289,4.3103,4.7119,4.3588,3.651,B
1.905,4.2283,4.3217,4.6643,4.5009,3.663,B
1.9065,4.228,4.2851,4.6179,4.5353,3.6492,B
1.8816,4.2116,4.311,4.4436,4.581,3.6309,B
1.8477,4.2071,4.3,4.4536,4.5897,3.5588,B
1.7727,4.2137,4.3245,4.4086,4.5775,3.4937,B
1.7722,4.218,4.3099,4.3486,4.5803,3.5154,B
1.8042,4.2192,4.2974,4.308,4.5243,3.5844,B
1.7908,4.2709,4.298,4.2702,4.5741,3.5994,B
1.7848,4.3007,4.2806,4.2735,4.5236,3.6993,B
1.7318,4.313,4.2522,4.2462,4.5118,3.6883,B
1.7211,4.3615,4.2134,4.2386,4.47,3.7037,B
1.6868,4.4032,4.3169,4.2073,4.4957,3.7464,B
1.6349,4.5381,4.6184,4.2357,4.6071,3.7759,B
1.5929,4.6443,4.7025,4.1613,4.7064,3.7653,B
1.5763,4.6457,4.7722,4.21,4.7438,3.7551,B
1.5575,4.7314,4.8856,4.2721,4.7506,3.7148,B
1.5591,4.718,4.8851,4.2188,4.7733,3.7664,B
1.5659,4.7334,4.8817,4.1478,4.7897,3.7975,B
1.65,4.7732,4.8823,4.158,4.8121,3.87,B
1.6959,4.7363,4.8866,4.1491,4.8613,4.1179,B
1.6979,4.7381,4.8765,4.1656,4.9133,4.1776,B
1.7295,4.6805,4.9073,4.1613,4.9479,4.2298,B
1.7544,4.6665,4.9626,4.1537,4.9499,4.2426,B
1.8145,4.6698,4.9619,4.1532,5.0118,4.2719,B
1.8244,4.6253,4.9334,4.1461,5.0495,4.3172,B
1.8258,4.5588,4.8944,4.1518,5.0736,4.2896,B
1.86,4.5544,4.8868,4.12,5.0519,4.2823,B
1.8928,4.5586,4.8556,4.1347,5.051,4.2871,B
1.8939,4.5741,4.8256,4.132,5.0487,4.3064,B
1.8966,4.5885,4.8528,4.1569,5.0217,4.2999,B
1.8943,4.6263,4.8439,4.1354,5.0214,4.3108,B
1.883,4.6544,4.8494,4.1765,4.9757,4.3081,B
1.9042,4.6841,4.8791,4.1503,4.8887,4.3065,B
1.8941,4.7416,4.8851,4.2002,4.8609,4.3501,B
1.8657,4.7693,4.9208,4.217,4.8284,4.3809,B
1.9107,4.8063,4.981,4.1916,4.8179,4.4554,B
1.979,4.8682,5.0032,4.1874,4.865,4.4605,B
1.9841,4.8902,5.0082,4.2374,4.8637,4.4825,B
1.9607,4.8828,5.019,4.2223,4.8619,4.47,B
1.9703,4.8625,5.0217,4.1963,4.852,4.4729,B
1.9755,4.859,5.034,4.2062,4.8595,4.4379,B
2.0337,4.8751,5.0337,4.1911,4.8568,4.429,B
2.0596,4.8676,5.0304,4.185,4.8673,4.4279,B
2.0473,4.8399,4.9574,4.1762,4.8733,4.4102,B
2.0809,4.7197,4.7718,4.2249,4.7664,4.3779,B
2.0985,4.6125,4.6885,4.1865,4.668,4.3755,B
2.0907,4.5907,4.6044,4.0511,4.6135,4.3592,B
2.0572,4.5295,4.4543,4.0467,4.6279,4.3669,B
2.0565,4.5251,4.4556,4.1419,4.6476,4.3476,B
2.0112,4.5917,4.4578,4.1377,4.7276,4.3254,B
1.9632,4.5451,4.4915,4.147,4.7146,4.2836,B
1.9749,4.5633,4.5036,4.1538,4.6937,4.0767,B
1.9928,4.5849,4.5111,4.1343,4.645,4.017,B
2.0719,4.5884,4.4603,4.1709,4.6317,3.9343,B
2.1418,4.6071,4.397,4.1484,4.6868,3.95,B
2.0909,4.5897,4.4116,4.2334,4.5753,3.9051,B
2.0965,4.595,4.431,4.3009,4.5074,3.8354,B
2.1625,4.6463,4.4378,4.2887,4.4858,3.8846,B
2.1521,4.6614,4.4474,4.3023,4.4866,3.9052,B
2.1395,4.6639,4.4539,4.3125,4.5594,3.9075,B
2.1805,4.6722,4.4403,4.3249,4.5728,3.8781,B
2.1927,4.6678,4.3946,4.3339,4.5608,3.8675,B
2.2027,4.6397,4.4025,4.3371,4.5569,3.8162,B
2.2485,4.6304,4.4276,4.35,4.6028,3.7817,B
2.2595,4.6389,4.3677,4.3623,4.6198,3.7705,B
2.2734,4.6167,4.3435,4.353,4.6172,3.6812,B
2.305,4.5817,4.2586,4.3364,4.6064,3.613,B
2.3235,4.5326,4.1265,4.3625,4.622,3.4428,B
2.2868,4.4406,4.0774,4.3657,4.5774,3.3914,B
2.3004,4.4057,4.1247,4.325,4.5646,3.3178,B
2.3291,4.3972,4.1067,4.3859,4.5887,3.286,B
2.3354,4.3875,4.0954,4.4331,4.5598,3.2568,B
2.3855,4.3713,4.0643,4.443,4.5499,3.2493,B
2.3832,4.3351,4.0677,4.4557,4.5825,3.2517,B
2.3481,4.3161,4.0501,4.4633,4.6049,3.2125,B
2.3611,4.3778,4.0578,4.4223,4.5717,3.2597,B
2.366,4.4271,4.1217,4.3653,4.6587,3.2833,B
2.3721,4.4495,4.1388,4.367,4.6742,3.3067,B
2.4151,4.4417,4.149,4.3897,4.7199,3.4009,B
2.4159,4.4007,4.1425,4.3792,4.6983,3.3986,B
2.4262,4.3945,4.1443,4.2965,4.6813,3.3833,B
2.4638,4.2862,4.1458,4.3411,4.6414,3.3827,B
2.4503,4.2875,4.1231,4.3402,4.6305,3.4028,B
2.417,4.2665,4.1479,4.4477,4.6315,3.4257,B
2.4128,4.2007,4.11,4.4985,4.6622,3.4281,B
2.3486,4.1851,4.1188,4.4935,4.6236,3.461,B
2.2745,4.1437,4.1072,4.5259,4.5973,3.3829,B
2.2793,4.1281,4.1124,4.5012,4.6047,3.3644,B
2.2653,4.1435,4.1021,4.4685,4.6389,3.3623,B
2.1814,4.1165,4.1157,4.4681,4.6864,3.3148,B
2.2022,4.1395,4.1048,4.4779,4.7033,3.2613,B
2.2303,4.1842,4.1017,4.495,4.6535,3.2677,B
2.2049,4.1714,4.1509,4.5001,4.7025,3.344,B
2.2034,4.1676,4.1945,4.483,4.7345,3.3576,B
2.2453,4.1305,4.2482,4.505,4.749,3.4325,B
2.2207,4.0982,4.2223,4.5262,4.6998,3.6282,B
2.2327,4.0303,4.2736,4.6423,4.7017,3.6317,B
2.2864,3.97,4.2754,4.6228,4.7086,3.6323,B
2.2736,3.975,4.2861,4.6209,4.7538,3.6284,B
2.2127,4.0455,4.2859,4.6124,4.7493,3.6641,B
2.2026,4.0743,4.243,4.6293,4.7377,3.7269,B
2.1853,4.1313,4.2018,4.6251,4.763,3.7969,B
2.2323,4.1374,4.2058,4.5717,4.777,3.8174,B
2.2437,4.2393,4.1707,4.5428,4.7844,3.8124,B
2.1673,4.248,4.1869,4.5228,4.7915,3.8044,B
2.1114,4.2675,4.1863,4.5016,4.7706,3.8425,B
2.0952,4.2503,4.1866,4.5232,4.7508,3.8357,B
2.0887,4.1633,4.1779,4.5554,4.7574,3.8159,B
2.0646,4.1121,4.1204,4.5805,4.6933,3.9355,B
2.0438,4.0929,4.1154,4.6229,4.6688,4.0234,B
1.9986,4.0861,4.0755,4.6108,4.6348,3.9722,B
2.0019,4.107,4.1234,4.6079,4.6269,3.9691,B
1.9974,4.0985,4.1764,4.6101,4.6342,3.9918,B
1.9511,4.1266,4.158,4.575,4.5843,3.9969,B
1.9771,4.233,4.1592,4.5623,4.6643,3.9943,B
1.9855,4.2497,4.1517,4.4719,4.6325,3.9847,B
1.9837,4.2628,4.1575,4.4302,4.5758,3.98,B
2.0167,4.2579,4.13,4.455,4.5955,3.9521,B
2.0433,4.2294,4.0954,4.4335,4.5629,3.9571,B
2.0295,4.2053,4.1394,4.4666,4.628,3.9504,B
2.047,4.1675,4.3049,4.5009,4.6856,3.9715,B
2.0563,4.1096,4.3348,4.569,4.6304,3.9737,B
2.0128,4.091,4.3598,4.6229,4.7671,4.0247,B
1.9676,4.0593,4.379,4.659,4.7929,4.078,B
2.0128,4.078,4.3356,4.6534,4.7797,4.0501,B
2.0049,4.0778,4.3032,4.6503,4.9055,4.053,B
1.9465,4.1509,4.2434,4.6436,4.9257,4.0213,B
1.944,4.2185,4.3392,4.5898,4.998,3.904,B
1.9261,4.3123,4.43,4.5118,4.9885,3.9074,B
1.8623,4.3338,4.4481,4.5204,4.9918,3.8957,B
1.8365,4.457,4.4479,4.599,4.9863,3.8977,B
1.8606,4.5143,4.4554,4.6226,4.9994,3.8637,B
1.8984,4.5064,4.5103,4.5987,5.0343,3.8163,B
1.9239,4.4779,4.5849,4.603,5.0187,3.7415,B
1.8811,4.4814,4.6159,4.6486,5.0492,3.787,B
1.8888,4.3993,4.8154,4.6636,5.051,3.8083,B
1.9285,4.4221,4.9048,4.663,5.0724,3.8167,B
1.9388,4.4315,5.0552,4.6655,5.0916,3.7895,B
2.0009,4.4844,5.2557,4.6609,5.125,3.7943,B
1.9945,4.4845,5.2564,4.6202,5.1385,3.7898,B
1.9782,4.4931,5.2361,4.5883,5.1477,3.6213,B
2.0215,4.5089,5.2294,4.5425,5.1516,3.4821,B
2.0121,4.5541,5.2294,4.537,5.1448,3.4907,B
2.0078,4.6417,5.2171,4.5148,5.1399,3.5851,B
2.01,4.6781,5.2049,4.5362,5.1244,3.589,B
2.0174,4.7404,5.2261,4.5974,5.114,3.5955,B
2.0035,4.6767,5.2513,4.6047,5.0648,3.5752,B
2.0022,4.7136,5.281,4.6846,5.0796,3.5828,B
1.9948,4.7207,5.3132,4.8886,5.0863,3.6147,B
1.951,4.7314,5.3247,4.9539,5.0736,3.635,B
1.9169,4.7384,5.323,4.947,5.0694,3.6448,B
1.9216,4.7395,5.304,4.9805,5.0234,3.6689,B
1.9022,4.7674,5.2473,5.0651,4.9452,3.6681,B
1.9125,4.7753,5.2271,5.033,4.9403,3.6926,B
1.9698,4.7671,5.2367,5.005,4.806,3.6132,B
2.007,4.7603,5.2554,4.9765,4.7845,3.5104,B
1.9915,4.751,5.259,4.9834,4.7527,3.4915,B
2.0273,4.7538,5.2899,4.9787,4.5555,3.5196,B
2.0394,4.7299,5.3326,4.984,4.5287,3.5449,B
2.0393,4.6843,5.3,5.0377,4.455,3.5325,B
2.0326,4.6299,5.2453,5.0122,4.4275,3.5137,B
2.0531,4.6109,5.2475,5.0032,4.412,3.5021,B
2.0581,4.5347,5.2529,4.946,4.3968,3.5401,B
2.1033,4.4389,5.251,4.9198,4.3859,3.5471,B
2.0915,4.4299,5.2351,4.9271,4.3758,3.5462,B
2.0896,4.4037,5.1995,5.0207,4.3941,3.5505,B
2.1481,4.4163,5.184,5.0585,4.3309,3.4525,B
2.1352,4.4219,5.0646,5.0463,4.3061,3.4711,B
2.1459,4.4159,4.985,5.1009,4.2492,3.4951,B
2.1588,4.3793,4.8189,5.0905,4.2327,3.5579,B
2.1166,4.3311,4.4905,5.1296,4.1859,3.5811,B
2.1178,4.3473,4.4744,5.145,4.1274,3.5981,B
2.1272,4.3338,4.4744,5.1672,4.1577,3.647,B
2.0969,4.3228,4.4891,5.1866,4.2319,3.692,B
2.1377,4.287,4.4921,5.1777,4.2969,3.7213,B
2.1637,4.1452,4.4834,5.1741,4.3549,3.662,B
2.1631,4.0987,4.5192,5.1696,4.3379,3.6316,B
2.1695,3.9739,4.5694,5.1539,4.3398,3.6395,B
2.1683,3.9925,4.5365,5.1485,4.3404,3.6562,B
2.1822,3.9663,4.4502,5.117,4.3701,3.696,B
2.2283,3.9419,4.3638,4.9643,4.3919,3.6882,B
2.2565,3.9389,4.3409,4.8787,4.4459,3.6889,B
2.3103,3.9543,4.3693,4.891,4.5401,3.7126,B
2.345,3.9746,4.3611,4.8185,4.549,3.6962,B
2.3954,3.9626,4.4089,4.6947,4.5989,3.7446,B
2.3841,3.999,4.4755,4.6871,4.6281,3.7516,B
2.3664,3.9993,4.5153,4.661,4.6579,3.7652,B
2.3408,4.0619,4.494,4.6344,4.7542,3.8413,B
2.3121,4.2254,4.5051,4.62,4.8122,3.8949,B
2.2878,4.3662,4.5243,4.6404,4.8407,3.8687,B
2.2831,4.3776,4.4728,4.6322,4.8367,3.8408,B
2.3394,4.495,4.4744,4.578,4.8042,3.852,B
2.3326,4.5326,4.4995,4.5689,4.8431,3.9059,B
2.3245,4.5321,4.5485,4.6337,4.8656,3.9319,B
2.3307,4.4983,4.5788,4.6331,4.8406,4.0124,B
2.2892,4.5096,4.6935,4.6855,4.8421,4.0238,B
2.2862,4.5277,4.7795,4.7,4.8268,4.0514,B
2.2993,4.525,4.7908,4.5958,4.8124,4.0525,B
2.2204,4.4982,4.8226,4.5682,4.87,4.0664,B
2.2867,4.4965,4.8489,4.5617,4.927,4.0499,B
2.292,4.4613,4.8495,4.4733,4.9353,4.0448,B
2.3503,4.4989,4.8626,4.4825,4.9434,4.0191,B
2.3567,4.5059,4.8771,4.3896,4.9195,3.9989,B
2.355,4.5135,4.8815,4.3536,4.9126,3.9952,B
2.3524,4.5133,4.8798,4.31,4.8786,3.971,B
2.3507,4.505,4.8761,4.2766,4.8407,3.9312,B
2.3106,4.5116,4.8778,4.3424,4.8291,3.9154,B
2.3069,4.59,4.8783,4.3756,4.8368,3.8871,B
2.306,4.5893,4.8606,4.3699,4.849,3.9124,B
2.323,4.591,4.8297,4.364,4.8538,3.9436,B
2.3222,4.5897,4.807,4.3677,4.8576,3.97,B
2.3188,4.5528,4.8113,4.3345,4.8383,3.9376,B
2.2857,4.5544,4.8177,4.3097,4.8108,3.9138,B
2.2642,4.5577,4.8231,4.4272,4.7988,3.8846,B
2.2262,4.5495,4.8367,4.5054,4.7305,3.8523,B
2.1968,4.5422,4.8886,4.5108,4.7185,3.8689,B
2.195,4.5157,4.8778,4.5437,4.6798,3.8108,B
2.2068,4.4828,4.8548,4.548,4.669,3.821,B
2.1993,4.4818,4.8382,4.5432,4.6591,3.8404,B
2.219,4.4416,4.8477,4.5475,4.6046,3.7724,B
2.2397,4.2904,4.8604,4.5389,4.534,3.7264,B
2.243,4.1359,4.8144,4.5199,4.5045,3.756,B
2.2325,4.1117,4.7908,4.5087,4.5101,3.7473,B
2.1529,3.9346,4.8143,4.4863,4.5207,3.7451,B
2.1491,3.8547,4.8001,4.527,4.4709,3.6938,B
2.1529,3.8659,4.7556,4.4497,4.5969,3.6703,B
2.1526,3.9108,4.7901,4.4605,4.7566,3.5235,B
2.1566,3.8671,4.708,4.4054,4.7499,3.5003,B
2.1445,3.8666,4.7862,4.3818,4.7333,3.4669,B
2.108,3.8718,4.8261,4.3389,4.7337,3.47,B
2.1327,3.9197,4.8037,4.2323,4.6295,3.5006,B
2.0382,3.9302,4.7807,4.2206,4.584,3.4877,B
2.0312,3.9545,4.7795,4.2037,4.5732,3.4482,B
1.947,3.8929,4.7746,4.2075,4.5709,3.4514,B
1.9428,3.8892,4.7797,4.2286,4.6272,3.5434,B
1.9807,3.8739,4.8002,4.2478,4.6495,3.5444,B
1.9825,3.8636,4.8086,4.2901,4.6709,3.5355,B
1.9741,3.8665,4.8232,4.3142,4.6732,3.5519,B
2.0935,3.8493,4.8339,4.2599,4.6417,3.554,B
2.1249,3.7792,4.8575,4.2283,4.6501,3.5758,B
2.1195,3.808,4.8586,4.2217,4.6778,3.539,B
2.0692,3.7845,4.8471,4.2258,4.6871,3.4919,B
2.0698,3.7535,4.8561,4.23,4.6822,3.4444,B
2.0774,3.742,4.8933,4.2192,4.6779,3.4467,B
2.0701,3.7876,4.9004,4.3004,4.6808,3.4877,B
2.0764,3.8326,4.953,4.1541,4.6956,3.5616,B
2.0546,3.8239,4.976,4.0495,4.7387,3.614,B
2.0531,3.8021,4.9789,4.0112,4.8272,3.5919,B
2.0013,3.8616,5.0901,3.9266,4.8823,3.6254,B
2.0831,3.9394,5.1354,3.9398,4.882,3.6206,B
2.0972,3.9226,5.1474,3.9608,4.8846,3.5992,B
2.0823,3.9116,5.1286,3.9652,4.8377,3.6244,B
2.0458,3.9503,5.1173,4.0108,4.8735,3.6235,B
2.0333,3.9592,5.1457,4.0622,4.8806,3.6224,B
2.0661,3.9341,5.1507,4.0911,4.8723,3.6503,B
2.0747,4.0036,5.1532,4.1008,4.8833,3.6805,B
2.0727,4.0134,5.2023,4.1085,4.8857,3.6758,B
2.0446,4.0306,5.249,4.1232,4.7709,3.6955,B
2.0708,4.0628,5.2527,4.1185,4.6806,3.7201,B
2.0972,4.06,5.2477,4.145,4.6808,3.7282,B
2.0995,4.0635,5.1382,4.1371,4.7063,3.7239,B
2.094,4.0591,5.1147,4.1353,4.7575,3.7018,B
2.0607,4.0695,5.1176,4.2176,4.7701,3.6582,B
2.0635,4.0881,5.1567,4.2356,4.753,3.7007,B
2.0151,4.1755,5.1889,4.2403,4.7457,3.7398,B
1.9875,4.1801,5.2161,4.2275,4.7219,3.7326,B
2.0217,4.1731,5.2298,4.2007,4.6731,3.688,B
1.9941,4.1509,5.2339,4.1969,4.673,3.6622,B
1.9886,4.2283,5.24,4.2031,4.6591,3.6629,B
1.9898,4.2674,5.2351,4.1918,4.6481,3.6528,B
1.88,4.2417,5.2337,4.21,4.6465,3.6722,B
1.8321,4.172,5.2203,4.2744,4.5841,3.6592,B
1.8606,4.1388,5.2102,4.2706,4.5393,3.7467,B
1.8682,4.132,5.1923,4.2755,4.5252,3.8582,B
1.9006,4.1369,5.1851,4.2797,4.522,3.8696,B
1.8757,4.1737,5.152,4.2871,4.4965,3.8756,B
1.9086,4.1985,5.1405,4.2002,4.4974,3.8578,B
1.8958,4.1978,5.1002,4.2187,4.4573,3.851,B
1.9133,4.1998,5.0624,4.2415,4.3995,3.8549,B
1.9588,4.2373,5.0406,4.2486,4.2593,3.8689,B
1.957,4.2225,4.8993,4.2137,4.137,3.841,B
1.8595,4.2257,4.8217,4.1852,4.0898,3.8052,B
1.8278,4.2707,4.7915,4.173,4.0679,3.8214,B
1.8279,4.3116,4.7854,4.1661,4.1113,3.7967,B
1.8503,4.2891,4.7824,4.1306,4.0515,3.7829,B
1.9341,4.286,4.7187,4.1021,4.0857,3.7654,B
